WMUSet,k,NormalFP,LoadSwitchFP,SLGFN,ThreePhaseFN,TotalFP,TotalFN,FaultRecall,NonFaultSpecificity,LoadSwitchSpecificity,BinaryAccuracy,Feasible,FaultScoreMargin,BestThreshold,NonFaultMaxScore,FaultMinScore,ClassifierType,UsedFeatureSet
2|6|14|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.10720412163834347,0.6500008551233867,0.8994867812745253,0.7922826596361818,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|14|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.10953665099781706,0.6493721234930891,0.8994867812745253,0.7899501302767082,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|14|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1065382950852799,0.651686615100118,0.8993189096106345,0.7927806145253546,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|14|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.10953665099781706,0.6509313710337137,0.8994867812745253,0.7899501302767082,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|14|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1065382950852799,0.6521023476146621,0.8993189096106345,0.7927806145253546,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|14|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1065382950852799,0.653312347274402,0.8993189096106345,0.7927806145253546,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|14|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.10670616674917066,0.6530251175207361,0.8994867812745253,0.7927806145253546,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|14|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.10670616674917066,0.6530624481168601,0.8994867812745253,0.7927806145253546,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|16,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.13005402556898804,0.6346070761820992,0.8954582878837493,0.7654042623147612,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|17,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.08475966262580392,0.6525770351604749,0.8894293896586462,0.8046697270328422,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|18,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09713074408422195,0.6515416535270451,0.895042340978878,0.7979115968946561,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|19,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09753066244193176,0.6537275695802328,0.898468674762804,0.8009380123208723,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.0896063859447902,0.652010424921187,0.8902046988522299,0.8005983129074397,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6550898169740976,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.0888310767512065,0.6504547348239889,0.8894293896586462,0.8005983129074397,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09756915872888494,0.654818336578116,0.8994867812745253,0.8019176225456404,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09888846836708565,0.654392688317508,0.8994867812745253,0.8005983129074397,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.0888310767512065,0.6504547348239889,0.8894293896586462,0.8005983129074397,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09888846836708565,0.6546624582047829,0.8994867812745253,0.8005983129074397,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.0888310767512065,0.6504547348239889,0.8894293896586462,0.8005983129074397,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.0835345991986759,0.6531029736002542,0.8894293896586462,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6575136612048292,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|15|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.657634504870654,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|17,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.13005402556898804,0.6346070761820992,0.8954582878837493,0.7654042623147612,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|18,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.13005402556898804,0.6346070761820992,0.8954582878837493,0.7654042623147612,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|19,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.12920532332493118,0.6370179278611436,0.898468674762804,0.7692633514378728,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.13005402556898804,0.6346070761820992,0.8954582878837493,0.7654042623147612,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1284198411934787,0.6388005183229892,0.8994867812745253,0.7710669400810466,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.13005402556898804,0.6346070761820992,0.8954582878837493,0.7654042623147612,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.13108874660295622,0.6375407750162483,0.8994867812745253,0.7683980346715691,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.13408251895976409,0.6359233517435794,0.8994867812745253,0.7654042623147612,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.12424387967437689,0.6375121491294047,0.8954582878837493,0.7712144082093724,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.12827237306515293,0.6390981945781598,0.8994867812745253,0.7712144082093724,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.12424387967437689,0.6375121491294047,0.8954582878837493,0.7712144082093724,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.12424387967437689,0.6375121491294047,0.8954582878837493,0.7712144082093724,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.12987317351894334,0.6385007585750457,0.8994867812745253,0.769613607755582,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|16|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1291753017212396,0.6389705381397223,0.8994867812745253,0.7703114795532857,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|18,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09713074408422195,0.6536017846334699,0.895042340978878,0.7979115968946561,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|19,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09303053510252834,0.6580377643563593,0.898468674762804,0.8054381396602757,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.0843099083922596,0.6567187948038771,0.8902046988522299,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6573743337478307,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09900928224196193,0.6430774601618834,0.8846798592776212,0.7856705770356592,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.11371927247677105,0.6467432797041729,0.8994867812745253,0.7857675087977543,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09368474303278262,0.657230039228155,0.8994867812745253,0.8058020382417427,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09900928224196193,0.6430774601618834,0.8846798592776212,0.7856705770356592,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6589037011253447,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09900928224196193,0.6430774601618834,0.8846798592776212,0.7856705770356592,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09900928224196193,0.6430774601618834,0.8846798592776212,0.7856705770356592,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.659573792311254,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|17|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6596195360841679,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|19,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09667782079295295,0.65872080550383,0.898468674762804,0.8017908539698511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09641606639349043,0.6564658074715186,0.895042340978878,0.7986262745853876,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6553773959318878,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09713074408422195,0.6519372245860064,0.895042340978878,0.7979115968946561,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.0977651007250232,0.6547203655800469,0.8994867812745253,0.8017216805495021,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.10144957377248287,0.6533476238583049,0.8994867812745253,0.7980372075020424,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09325148700902697,0.6546160197908437,0.895042340978878,0.8017908539698511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09769592730467425,0.6568517328802852,0.8994867812745253,0.8017908539698511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09325148700902697,0.6550317523053878,0.895042340978878,0.8017908539698511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09050428689157264,0.6576153520238548,0.895042340978878,0.8045380540873054,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09654952764101032,0.6581034370748162,0.8994867812745253,0.802937253633515,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|18|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09585165584330646,0.6584897035697923,0.8994867812745253,0.8036351254312188,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09753066244193176,0.6582943846793406,0.898468674762804,0.8009380123208723,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6553773959318878,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09753066244193176,0.6541231406391942,0.898468674762804,0.8009380123208723,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09756915872888494,0.654818336578116,0.8994867812745253,0.8019176225456404,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09854876895365305,0.6547980262677198,0.8994867812745253,0.8009380123208723,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09753066244193176,0.654862307306434,0.898468674762804,0.8009380123208723,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09854876895365305,0.6564253120557957,0.8994867812745253,0.8009380123208723,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09753066244193176,0.6552780398209781,0.898468674762804,0.8009380123208723,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09257388430283375,0.658966428550267,0.898468674762804,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6595822054880439,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|19|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6596195360841679,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6553773959318878,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09129527152773398,0.6515615531886765,0.8902046988522299,0.7989094273244959,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09756915872888494,0.654818336578116,0.8994867812745253,0.8019176225456404,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09985212301314639,0.6541463492379731,0.8994867812745253,0.7996346582613789,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09129527152773398,0.6523007198559163,0.8902046988522299,0.7989094273244959,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.10057735395002942,0.6554110195576075,0.8994867812745253,0.7989094273244959,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09044085824327941,0.6531436590126877,0.8902046988522299,0.7997638406089504,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.0843099083922596,0.6574191335979375,0.8902046988522299,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6595822054880439,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|20|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6596195360841679,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6553773959318878,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09756915872888494,0.654818336578116,0.8994867812745253,0.8019176225456404,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6553253052175931,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6553773959318878,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6556013381228954,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09758586644644085,0.6553773959318878,0.8994867812745253,0.8019009148280845,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6573743337478307,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6578012401626194,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|21|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.09359199081455505,0.6579220838284441,0.8994867812745253,0.8058947904599703,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|22|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.11371927247677105,0.6467432797041729,0.8994867812745253,0.7857675087977543,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|22|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.10062133311016586,0.6537617441894634,0.8994867812745253,0.7988654481643594,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
2|6|22|25,4,0,0,0,0,0,0,1.0,1.0,1.0,1.0,True,0.34532680611548694,0.29697923926188824,0.12431583620414476,0.4696426423196317,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
